movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
2040,"Computer Wore Tennis Shoes, The ",1969,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2041,Condorman ,1981,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2042,D2: The Mighty Ducks ,1994,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2043,Darby O'Gill and the Little People ,1959,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2044,"Devil and Max Devlin, The ",1981,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2046,Flight of the Navigator ,1986,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2048,"Great Mouse Detective, The ",1986,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2050,Herbie Goes Bananas ,1980,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2051,Herbie Goes to Monte Carlo ,1977,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2052,Hocus Pocus ,1993,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
2053,"Honey, I Blew Up the Kid ",1992,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2054,"Honey, I Shrunk the Kids ",1989,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2055,Hot Lead and Cold Feet ,1978,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2056,In Search of the Castaways ,1962,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2057,"Incredible Journey, The ",1963,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2058,"Negotiator, The ",1998,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
2059,"Parent Trap, The ",1998,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2060,BASEketball ,1998,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2064,Roger & Me ,1989,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2065,"Purple Rose of Cairo, The ",1985,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2066,Out of the Past ,1947,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2067,Doctor Zhivago ,1965,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2068,Fanny and Alexander (Fanny och Alexander) ,1982,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
2069,"Trip to Bountiful, The ",1985,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2070,Tender Mercies ,1983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2071,And the Band Played On ,1993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2072,"'burbs, The ",1989,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2073,Fandango ,1985,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2074,"Night Porter, The (Portiere di notte, Il) ",1974,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2075,Mephisto ,1981,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2076,Blue Velvet ,1986,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2077,"Journey of Natty Gann, The ",1985,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2078,"Jungle Book, The ",1967,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2080,Lady and the Tramp ,1955,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2081,"Little Mermaid, The ",1989,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2082,"Mighty Ducks, The ",1992,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083,"Muppet Christmas Carol, The ",1992,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2084,Newsies ,1992,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2085,101 Dalmatians (One Hundred and One Dalmatians) ,1961,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2087,Peter Pan ,1953,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2088,Popeye ,1980,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2089,"Rescuers Down Under, The ",1990,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090,"Rescuers, The ",1977,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2091,Return from Witch Mountain ,1978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2092,"Return of Jafar, The ",1994,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2093,Return to Oz ,1985,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2094,"Rocketeer, The ",1991,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2095,"Shaggy D.A., The ",1976,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2096,Sleeping Beauty ,1959,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2097,Something Wicked This Way Comes ,1983,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
2098,Son of Flubber ,1963,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2099,Song of the South ,1946,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2100,Splash ,1984,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2102,Steamboat Willie ,1928,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2103,Tall Tale ,1995,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2104,Tex ,1982,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2105,Tron ,1982,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2106,Swing Kids ,1993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) ,1998,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2108,L.A. Story ,1991,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2109,"Jerk, The ",1979,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2110,Dead Men Don't Wear Plaid ,1982,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2111,"Man with Two Brains, The ",1983,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2112,Grand Canyon ,1991,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2114,"Outsiders, The ",1983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
